id_cliente;Recency;Frequency;Monetary;R_Score;F_Score;M_Score;RFM_Score;Cluster;Segmento;edad;ingresos_mensuales_aprox;segmento_programa;distrito
CLI04531;153;6;1290.65;3;5;4;354;0;Leales;56;1533.54;Basico;Miraflores
CLI04533;174;5;1312.93;3;5;5;355;0;Leales;34;2621.59;Basico;Ate
CLI04535;197;1;231.02;3;2;1;321;3;En Riesgo;38;2324.54;Basico;Los Olivos
CLI04540;168;7;1340.69;3;5;5;355;0;Leales;53;6792.35;Platino;Los Olivos
CLI04541;171;12;2505.87;3;5;5;355;1;Campeones;54;7279.96;Premium;San Miguel
CLI04542;2;1;194.87;5;2;1;521;3;En Riesgo;40;5055.96;Regular;Santiago de Surco
CLI04543;54;14;3938.6;4;5;5;455;1;Campeones;58;4344.77;Premium;San Miguel
CLI04544;23;1;249.91;5;2;2;522;3;En Riesgo;64;8777.03;Premium;San Borja
CLI04545;726;1;36.36;1;2;1;121;2;Perdidos;26;11203.53;Regular;Comas
CLI04549;184;2;604.64;3;3;3;333;3;En Riesgo;34;1884.56;Basico;Los Olivos
CLI04550;148;6;1335.81;3;5;5;355;0;Leales;50;11543.48;Platino;San Borja
CLI04551;15;11;3840.65;5;5;5;555;1;Campeones;18;3137.24;Platino;Miraflores
CLI04552;156;4;1047.1;3;4;4;344;0;Leales;70;4602.08;Platino;Comas
CLI04554;395;4;1326.45;1;4;5;145;2;Perdidos;34;1701.03;Basico;Santiago de Surco
CLI04557;593;1;197.4;1;2;1;121;2;Perdidos;64;10908.61;Regular;Ate
CLI04561;57;8;1766.07;4;5;5;455;0;Leales;30;11600.36;Regular;San Juan de Lurigancho
CLI04564;215;1;427.84;2;2;2;222;3;En Riesgo;59;9265.39;Platino;Miraflores
CLI04565;7;6;1366.14;5;5;5;555;0;Leales;31;6410.96;Premium;San Borja
CLI04566;8;5;1333.69;5;5;5;555;0;Leales;68;9425.3;Regular;Miraflores
CLI04569;488;1;99.9;1;2;1;121;2;Perdidos;71;1087.42;Basico;Santiago de Surco
CLI04573;105;6;2077.01;4;5;5;455;0;Leales;56;6274.62;Platino;Santiago de Surco
CLI04574;267;2;544.12;2;3;3;233;3;En Riesgo;65;1654.88;Basico;San Miguel
CLI04579;162;8;1998.21;3;5;5;355;0;Leales;72;1975.54;Basico;Santiago de Surco
CLI04580;487;1;200.74;1;2;1;121;2;Perdidos;18;2570.54;Basico;San Borja
CLI04581;139;3;1053.92;3;4;4;344;3;En Riesgo;45;1412.16;Basico;San Juan de Lurigancho
CLI04582;370;7;1408.1;2;5;5;255;0;Leales;22;1454.7;Basico;San Borja
CLI04583;384;1;454.23;2;2;2;222;2;Perdidos;60;3685.43;Regular;San Borja
CLI04584;121;4;425.57;4;4;2;442;3;En Riesgo;48;6026.26;Premium;San Miguel
CLI04586;183;1;428.82;3;2;2;322;3;En Riesgo;73;3719.78;Premium;Magdalena
CLI04588;256;1;229.21;2;2;1;221;3;En Riesgo;60;4803.89;Platino;Miraflores
CLI04589;105;1;250.94;4;2;2;422;3;En Riesgo;36;6794.72;Premium;Ate
CLI04590;211;4;1474.86;2;4;5;245;0;Leales;66;1521.39;Basico;Ate
CLI04591;36;4;1014.09;4;4;4;444;0;Leales;29;10803.09;Premium;San Borja
CLI04592;305;1;185.64;2;2;1;221;2;Perdidos;55;9954.84;Premium;Magdalena
CLI04593;209;4;1235.67;2;4;4;244;0;Leales;19;2676.71;Basico;Ate
CLI04594;531;1;801.03;1;2;4;124;2;Perdidos;61;2311.95;Basico;San Juan de Lurigancho
CLI04595;163;6;1693.91;3;5;5;355;0;Leales;27;9998.97;Regular;Santiago de Surco
CLI04596;393;1;178.16;1;2;1;121;2;Perdidos;53;1766.23;Basico;Magdalena
CLI04598;39;5;754.35;4;5;3;453;0;Leales;28;10809.98;Premium;San Borja
CLI04599;495;2;247.72;1;3;2;132;2;Perdidos;55;5786.17;Platino;San Juan de Lurigancho
CLI04600;153;1;176.09;3;2;1;321;3;En Riesgo;39;1707.01;Basico;San Juan de Lurigancho
CLI04601;173;4;1056.36;3;4;4;344;0;Leales;59;3898.84;Regular;Magdalena
CLI04603;544;3;487.13;1;4;3;143;2;Perdidos;46;9574.97;Premium;Ate
CLI04604;273;1;121.95;2;2;1;221;3;En Riesgo;39;2621.45;Basico;Los Olivos
CLI04605;510;1;37.66;1;2;1;121;2;Perdidos;55;1519.67;Basico;Los Olivos
CLI04606;37;1;64.69;4;2;1;421;3;En Riesgo;33;11968.51;Premium;Miraflores
CLI04607;156;2;874.26;3;3;4;334;3;En Riesgo;70;2286.44;Basico;Los Olivos
CLI04608;162;12;3473.61;3;5;5;355;1;Campeones;35;5510.02;Regular;Los Olivos
CLI04609;400;1;118.74;1;2;1;121;2;Perdidos;21;4601.93;Platino;Los Olivos
CLI04610;551;2;541.08;1;3;3;133;2;Perdidos;34;6004.98;Platino;Los Olivos
CLI04612;158;2;189.3;3;3;1;331;3;En Riesgo;42;7055.77;Premium;Magdalena
CLI04613;203;5;563.78;3;5;3;353;3;En Riesgo;45;4793.66;Regular;Miraflores
CLI04614;6;8;1686.59;5;5;5;555;0;Leales;18;11012.77;Platino;Comas
CLI04615;97;6;1047.86;4;5;4;454;0;Leales;65;11530.47;Regular;San Borja
CLI04616;164;5;1658.13;3;5;5;355;0;Leales;19;1891.06;Basico;Santiago de Surco
CLI04617;524;1;297.1;1;2;2;122;2;Perdidos;28;1629.69;Basico;San Borja
CLI04618;227;1;154.24;2;2;1;221;3;En Riesgo;25;2378.93;Basico;Santiago de Surco
CLI04619;192;3;455.69;3;4;2;342;3;En Riesgo;55;5815.33;Platino;Ate
CLI04620;39;2;392.83;4;3;2;432;3;En Riesgo;71;4260.33;Regular;Comas
CLI04621;360;3;763.97;2;4;3;243;2;Perdidos;63;1912.88;Basico;Ate
CLI04622;273;1;275.98;2;2;2;222;3;En Riesgo;51;8514.75;Platino;Miraflores
CLI04623;173;7;1926.28;3;5;5;355;0;Leales;49;2005.93;Basico;San Borja
CLI04624;305;1;342.19;2;2;2;222;2;Perdidos;38;4715.06;Platino;Miraflores
CLI04625;4;3;895.04;5;4;4;544;3;En Riesgo;68;7754.1;Platino;San Miguel
CLI04627;22;8;1518.1;5;5;5;555;0;Leales;65;3990.3;Premium;Ate
CLI04630;360;1;107.98;2;2;1;221;2;Perdidos;44;1393.33;Basico;Comas
CLI04632;620;1;226.76;1;2;1;121;2;Perdidos;55;1912.11;Basico;San Borja
CLI04633;625;1;214.29;1;2;1;121;2;Perdidos;28;5199.73;Platino;San Juan de Lurigancho
CLI04634;19;2;402.72;5;3;2;532;3;En Riesgo;69;6641.93;Premium;Santiago de Surco
CLI04637;65;2;416.41;4;3;2;432;3;En Riesgo;53;6511.39;Premium;San Borja
CLI04638;164;2;627.47;3;3;3;333;3;En Riesgo;53;4720.36;Premium;Comas
CLI04639;124;6;1206.55;4;5;4;454;0;Leales;43;2336.02;Basico;Santiago de Surco
CLI04640;4;4;1096.87;5;4;4;544;0;Leales;43;4602.02;Premium;Magdalena
CLI04641;24;4;980.95;5;4;4;544;0;Leales;27;7625.59;Premium;San Juan de Lurigancho
CLI04642;542;1;529.88;1;2;3;123;2;Perdidos;46;3442.39;Regular;Ate
CLI04643;95;7;1679.69;4;5;5;455;0;Leales;70;3335.9;Platino;Santiago de Surco
CLI04644;168;2;779.74;3;3;4;334;3;En Riesgo;59;9189.3;Regular;San Juan de Lurigancho
CLI04646;533;2;456.49;1;3;2;132;2;Perdidos;54;2072.64;Basico;Comas
CLI04647;204;5;1304.73;3;5;4;354;0;Leales;60;1280.2;Basico;Los Olivos
CLI04648;339;1;20.9;2;2;1;221;2;Perdidos;38;4888.39;Premium;San Juan de Lurigancho
CLI04649;219;2;492.34;2;3;3;233;3;En Riesgo;31;11214.96;Premium;Miraflores
CLI04651;272;2;180.01;2;3;1;231;3;En Riesgo;23;1797.48;Basico;San Miguel
CLI04652;8;7;1419.24;5;5;5;555;0;Leales;56;8516.54;Platino;Santiago de Surco
CLI04653;458;1;69.88;1;2;1;121;2;Perdidos;68;10902.65;Platino;Magdalena
CLI04654;13;7;1346.88;5;5;5;555;0;Leales;73;5607.63;Premium;San Juan de Lurigancho
CLI04655;65;3;640.02;4;4;3;443;3;En Riesgo;38;5611.57;Platino;Ate
CLI04656;607;1;510.53;1;2;3;123;2;Perdidos;29;4778.21;Platino;Miraflores
CLI04657;210;2;322.31;2;3;2;232;3;En Riesgo;52;8960.63;Platino;San Borja
CLI04658;368;1;455.38;2;2;2;222;2;Perdidos;71;8077.16;Regular;Comas
CLI04659;7;5;2174.68;5;5;5;555;0;Leales;60;10926.76;Premium;Los Olivos
CLI04662;513;1;448.2;1;2;2;122;2;Perdidos;23;8807.29;Premium;Santiago de Surco
CLI04663;2;13;3583.38;5;5;5;555;1;Campeones;34;5184.83;Regular;Comas
CLI04664;258;1;211.05;2;2;1;221;3;En Riesgo;50;6259.72;Regular;Los Olivos
CLI04666;347;3;448.31;2;4;2;242;2;Perdidos;46;9552.1;Regular;Miraflores
CLI04667;215;1;59.86;2;2;1;221;3;En Riesgo;38;11932.65;Regular;San Miguel
CLI04668;27;6;1121.03;4;5;4;454;0;Leales;30;10997.08;Platino;Ate
CLI04669;21;6;1723.68;5;5;5;555;0;Leales;65;10148.48;Regular;Ate
CLI04670;44;5;866.26;4;5;4;454;0;Leales;65;8208.1;Platino;San Miguel
CLI04671;499;3;286.58;1;4;2;142;2;Perdidos;71;1988.4;Basico;Los Olivos
CLI04672;51;10;2836.88;4;5;5;455;1;Campeones;70;6343.39;Platino;Comas
CLI04673;494;3;271.08;1;4;2;142;2;Perdidos;64;1831.91;Basico;San Borja
CLI04677;261;6;773.67;2;5;3;253;0;Leales;52;9898.6;Platino;Ate
CLI04678;141;3;226.95;3;4;1;341;3;En Riesgo;42;2559.18;Basico;Magdalena
CLI04679;1;1;179.73;5;2;1;521;3;En Riesgo;66;6184.25;Regular;Los Olivos
CLI04681;655;1;133.9;1;2;1;121;2;Perdidos;65;2186.75;Basico;Los Olivos
CLI04682;10;7;1488.02;5;5;5;555;0;Leales;22;8372.91;Platino;Magdalena
CLI04683;26;11;3087.74;4;5;5;455;1;Campeones;48;6821.17;Premium;Magdalena
CLI04684;522;2;618.55;1;3;3;133;2;Perdidos;32;1628.08;Basico;Ate
CLI04685;464;1;405.3;1;2;2;122;2;Perdidos;51;10987.76;Regular;Ate
CLI04688;65;4;1043.04;4;4;4;444;0;Leales;51;11522.56;Platino;San Borja
CLI04689;420;1;135.07;1;2;1;121;2;Perdidos;69;5566.39;Platino;Santiago de Surco
CLI04691;160;1;165.85;3;2;1;321;3;En Riesgo;72;10388.42;Premium;Magdalena
CLI04692;21;5;1060.65;5;5;4;554;0;Leales;48;8334.24;Platino;San Juan de Lurigancho
CLI04693;512;1;110.69;1;2;1;121;2;Perdidos;63;2330.05;Basico;Comas
CLI04694;566;3;584.58;1;4;3;143;2;Perdidos;45;2624.25;Basico;Magdalena
CLI04695;178;2;392.78;3;3;2;332;3;En Riesgo;62;6702.58;Premium;San Juan de Lurigancho
CLI04697;580;2;382.18;1;3;2;132;2;Perdidos;69;11690.85;Premium;San Borja
CLI04698;7;2;286.77;5;3;2;532;3;En Riesgo;66;7802.93;Regular;San Borja
CLI04699;1;7;1465.77;5;5;5;555;0;Leales;57;3252.67;Premium;San Miguel
CLI04700;265;3;902.14;2;4;4;244;3;En Riesgo;27;10785.44;Platino;Santiago de Surco
CLI04702;712;1;487.14;1;2;3;123;2;Perdidos;70;11589.09;Premium;Comas
CLI04703;234;4;1461.22;2;4;5;245;0;Leales;67;8220.67;Premium;Miraflores
CLI04704;201;2;455.55;3;3;2;332;3;En Riesgo;58;2095.78;Basico;Miraflores
CLI04705;180;2;522.41;3;3;3;333;3;En Riesgo;69;1852.39;Basico;San Juan de Lurigancho
CLI04706;92;3;728.54;4;4;3;443;3;En Riesgo;33;10818.76;Platino;Comas
CLI04709;294;1;192.58;2;2;1;221;2;Perdidos;66;3394.2;Regular;Ate
CLI04710;21;4;349.26;5;4;2;542;3;En Riesgo;65;3276.2;Regular;San Juan de Lurigancho
CLI04711;680;1;334.18;1;2;2;122;2;Perdidos;69;2237.76;Basico;San Juan de Lurigancho
CLI04712;9;11;2528.81;5;5;5;555;1;Campeones;37;4586.28;Regular;Comas
CLI04713;275;3;517.12;2;4;3;243;3;En Riesgo;41;9626.62;Regular;San Juan de Lurigancho
CLI04714;46;6;1298.8;4;5;4;454;0;Leales;37;5469.8;Premium;San Miguel
CLI04716;11;1;407.0;5;2;2;522;3;En Riesgo;55;6773.01;Premium;Comas
CLI04717;523;3;955.68;1;4;4;144;2;Perdidos;25;11753.3;Premium;San Juan de Lurigancho
CLI04718;260;4;1190.06;2;4;4;244;0;Leales;73;2408.57;Basico;Magdalena
CLI04719;20;8;1925.33;5;5;5;555;0;Leales;35;5052.92;Regular;Santiago de Surco
CLI04720;6;2;385.67;5;3;2;532;3;En Riesgo;45;3646.76;Premium;San Borja
CLI04721;163;7;1355.3;3;5;5;355;0;Leales;62;2031.76;Basico;Los Olivos
CLI04722;18;2;613.43;5;3;3;533;3;En Riesgo;66;9178.84;Premium;Ate
CLI04724;16;6;920.5;5;5;4;554;0;Leales;60;3921.77;Premium;Santiago de Surco
CLI04726;408;1;43.07;1;2;1;121;2;Perdidos;28;7984.2;Premium;San Borja
CLI04727;25;2;264.43;4;3;2;432;3;En Riesgo;18;8007.42;Premium;Ate
CLI04728;28;6;1111.29;4;5;4;454;0;Leales;69;4964.34;Platino;Ate
CLI04730;166;6;1608.13;3;5;5;355;0;Leales;57;1916.96;Basico;Ate
CLI04731;634;1;86.89;1;2;1;121;2;Perdidos;63;5906.82;Regular;Comas
CLI04736;382;4;747.05;2;4;3;243;2;Perdidos;66;4470.81;Regular;Magdalena
CLI04738;682;1;357.04;1;2;2;122;2;Perdidos;63;11172.82;Platino;Santiago de Surco
CLI04739;180;1;193.2;3;2;1;321;3;En Riesgo;31;4835.89;Platino;Miraflores
CLI04740;236;1;195.37;2;2;1;221;3;En Riesgo;23;3441.72;Premium;Miraflores
CLI04741;238;2;362.16;2;3;2;232;3;En Riesgo;26;3150.73;Platino;Los Olivos
CLI04742;164;6;766.12;3;5;3;353;0;Leales;58;10649.48;Platino;Comas
CLI04744;157;4;872.55;3;4;4;344;3;En Riesgo;69;2424.54;Basico;Los Olivos
CLI04747;323;3;713.23;2;4;3;243;2;Perdidos;41;10045.03;Regular;Ate
CLI04748;4;7;1858.13;5;5;5;555;0;Leales;48;4197.41;Regular;San Miguel
CLI04751;63;2;202.47;4;3;1;431;3;En Riesgo;62;6880.3;Platino;San Borja
CLI04752;96;2;481.8;4;3;3;433;3;En Riesgo;42;9075.52;Premium;San Miguel
CLI04754;381;1;83.53;2;2;1;221;2;Perdidos;39;6948.49;Platino;Santiago de Surco
CLI04758;8;6;1890.26;5;5;5;555;0;Leales;48;9150.6;Premium;Santiago de Surco
CLI04759;31;6;1373.38;4;5;5;455;0;Leales;62;8717.5;Platino;Magdalena
CLI04760;94;6;811.92;4;5;4;454;0;Leales;68;7359.39;Platino;Los Olivos
CLI04761;29;1;228.4;4;2;1;421;3;En Riesgo;45;5312.52;Regular;Santiago de Surco
CLI04762;158;2;374.7;3;3;2;332;3;En Riesgo;32;9073.48;Platino;San Juan de Lurigancho
CLI04763;566;1;82.07;1;2;1;121;2;Perdidos;72;1839.61;Basico;Miraflores
CLI04764;180;3;607.19;3;4;3;343;3;En Riesgo;22;5461.18;Platino;San Miguel
CLI04765;553;1;292.27;1;2;2;122;2;Perdidos;47;4665.69;Regular;San Borja
CLI04766;34;8;1971.06;4;5;5;455;0;Leales;54;7790.31;Regular;San Juan de Lurigancho
CLI04767;169;1;315.72;3;2;2;322;3;En Riesgo;66;1201.34;Basico;Ate
CLI04769;24;6;1513.31;5;5;5;555;0;Leales;36;6654.64;Premium;San Borja
CLI04770;587;2;265.89;1;3;2;132;2;Perdidos;46;2680.78;Basico;Santiago de Surco
CLI04772;47;5;1234.41;4;5;4;454;0;Leales;46;5000.9;Regular;Santiago de Surco
CLI04773;12;9;1878.94;5;5;5;555;0;Leales;39;7826.69;Regular;Santiago de Surco
CLI04774;373;2;471.11;2;3;2;232;2;Perdidos;24;4896.83;Premium;Magdalena
CLI04775;351;3;792.61;2;4;4;244;2;Perdidos;51;2734.71;Basico;Miraflores
CLI04776;354;2;257.32;2;3;2;232;2;Perdidos;23;4281.53;Regular;Santiago de Surco
CLI04777;1;6;1334.23;5;5;5;555;0;Leales;47;10460.12;Premium;Miraflores
CLI04778;243;5;1636.89;2;5;5;255;0;Leales;39;11790.93;Platino;Magdalena
CLI04779;643;1;329.9;1;2;2;122;2;Perdidos;36;5699.89;Premium;San Borja
CLI04781;202;1;48.21;3;2;1;321;3;En Riesgo;58;2324.15;Basico;Los Olivos
CLI04782;15;7;2891.0;5;5;5;555;1;Campeones;21;8485.4;Regular;Miraflores
CLI04783;136;6;1469.68;3;5;5;355;0;Leales;34;2238.8;Basico;San Borja
CLI04784;371;1;242.66;2;2;1;221;2;Perdidos;27;2217.86;Basico;Magdalena
CLI04786;157;7;1257.75;3;5;4;354;0;Leales;59;4970.7;Premium;Comas
CLI04788;207;1;113.53;2;2;1;221;3;En Riesgo;41;8181.67;Platino;Miraflores
CLI04789;179;3;417.76;3;4;2;342;3;En Riesgo;50;4265.17;Premium;San Borja
CLI04791;508;1;167.28;1;2;1;121;2;Perdidos;22;8674.43;Premium;Magdalena
CLI04792;3;6;1084.92;5;5;4;554;0;Leales;37;6308.93;Regular;Miraflores
CLI04794;76;9;2438.94;4;5;5;455;1;Campeones;48;5144.47;Platino;Comas
CLI04795;168;3;426.48;3;4;2;342;3;En Riesgo;72;2667.22;Basico;Magdalena
CLI04797;656;1;226.43;1;2;1;121;2;Perdidos;30;10013.91;Regular;San Borja
CLI04798;160;6;1909.89;3;5;5;355;0;Leales;59;10940.51;Regular;Los Olivos
CLI04799;345;3;656.86;2;4;3;243;2;Perdidos;43;6105.56;Premium;Miraflores
CLI04802;8;4;852.81;5;4;4;544;3;En Riesgo;48;2945.74;Platino;Comas
CLI04803;195;1;273.63;3;2;2;322;3;En Riesgo;73;4248.74;Premium;San Juan de Lurigancho
CLI04804;392;1;221.85;1;2;1;121;2;Perdidos;39;9451.63;Premium;San Borja
CLI04806;173;5;999.92;3;5;4;354;0;Leales;46;1102.08;Basico;Magdalena
CLI04807;553;1;128.23;1;2;1;121;2;Perdidos;24;2479.6;Basico;San Borja
CLI04808;3;7;2002.01;5;5;5;555;0;Leales;72;9581.38;Premium;San Juan de Lurigancho
CLI04810;176;2;563.16;3;3;3;333;3;En Riesgo;24;11305.44;Regular;San Borja
CLI04813;256;1;144.46;2;2;1;221;3;En Riesgo;29;2630.63;Basico;Comas
CLI04815;287;2;788.57;2;3;4;234;3;En Riesgo;49;3436.66;Regular;Los Olivos
CLI04816;542;1;364.24;1;2;2;122;2;Perdidos;28;10227.07;Platino;Ate
CLI04818;203;4;1195.95;3;4;4;344;0;Leales;53;1592.96;Basico;Magdalena
CLI04819;307;7;851.92;2;5;4;254;0;Leales;66;9957.92;Regular;San Miguel
CLI04820;49;10;2930.52;4;5;5;455;1;Campeones;38;3727.36;Platino;Ate
CLI04821;387;1;21.39;1;2;1;121;2;Perdidos;64;3420.19;Platino;Los Olivos
CLI04822;7;9;2247.63;5;5;5;555;1;Campeones;39;3052.8;Premium;Comas
CLI04823;116;3;848.02;4;4;4;444;3;En Riesgo;67;7914.81;Premium;San Juan de Lurigancho
CLI04824;31;2;64.55;4;3;1;431;3;En Riesgo;51;7748.85;Platino;San Miguel
CLI04825;172;1;420.11;3;2;2;322;3;En Riesgo;18;1463.35;Basico;San Borja
CLI04826;17;2;644.87;5;3;3;533;3;En Riesgo;25;11756.58;Regular;San Juan de Lurigancho
CLI04827;253;3;888.5;2;4;4;244;3;En Riesgo;56;9578.9;Regular;Comas
CLI04828;354;1;522.43;2;2;3;223;2;Perdidos;47;1293.66;Basico;Santiago de Surco
CLI04830;374;4;1143.78;2;4;4;244;2;Perdidos;33;2009.22;Basico;Magdalena
CLI04831;135;7;2134.97;3;5;5;355;0;Leales;22;1550.94;Basico;San Juan de Lurigancho
CLI04832;11;6;1547.18;5;5;5;555;0;Leales;69;7257.04;Platino;Santiago de Surco
CLI04833;196;2;419.61;3;3;2;332;3;En Riesgo;19;5720.03;Regular;Magdalena
CLI04835;422;1;547.76;1;2;3;123;2;Perdidos;47;1217.17;Basico;San Juan de Lurigancho
CLI04836;19;4;1352.91;5;4;5;545;0;Leales;46;4738.79;Regular;Ate
CLI04837;478;1;497.84;1;2;3;123;2;Perdidos;23;8924.85;Platino;Los Olivos
CLI04839;244;3;908.62;2;4;4;244;3;En Riesgo;70;1732.08;Basico;San Juan de Lurigancho
CLI04840;222;2;367.72;2;3;2;232;3;En Riesgo;61;2554.92;Basico;Ate
CLI04841;161;1;180.5;3;2;1;321;3;En Riesgo;36;3150.25;Premium;Ate
CLI04843;214;2;870.53;2;3;4;234;3;En Riesgo;35;5960.46;Platino;San Juan de Lurigancho
CLI04845;16;9;2210.71;5;5;5;555;1;Campeones;46;7040.71;Platino;San Miguel
CLI04846;410;1;417.14;1;2;2;122;2;Perdidos;26;1834.91;Basico;San Borja
CLI04847;410;1;491.82;1;2;3;123;2;Perdidos;58;7309.76;Premium;Santiago de Surco
CLI04850;163;7;2024.44;3;5;5;355;0;Leales;31;1284.91;Basico;Ate
CLI04851;225;3;821.14;2;4;4;244;3;En Riesgo;49;10826.12;Regular;Los Olivos
CLI04852;363;3;988.25;2;4;4;244;2;Perdidos;68;11086.74;Regular;Santiago de Surco
CLI04853;16;4;1311.3;5;4;4;544;0;Leales;52;11034.2;Premium;San Borja
CLI04854;196;7;967.39;3;5;4;354;0;Leales;43;10687.37;Premium;Los Olivos
CLI04857;197;2;494.11;3;3;3;333;3;En Riesgo;73;5103.56;Premium;San Juan de Lurigancho
CLI04858;383;3;1045.96;2;4;4;244;2;Perdidos;35;4928.96;Regular;San Juan de Lurigancho
CLI04859;368;3;704.48;2;4;3;243;2;Perdidos;52;4049.63;Premium;Magdalena
CLI04860;33;4;868.77;4;4;4;444;3;En Riesgo;55;10460.93;Premium;San Juan de Lurigancho
CLI04861;13;2;495.4;5;3;3;533;3;En Riesgo;20;4638.05;Premium;Santiago de Surco
CLI04864;10;9;2186.26;5;5;5;555;1;Campeones;59;6693.65;Regular;Magdalena
CLI04865;123;2;709.33;4;3;3;433;3;En Riesgo;52;2601.46;Basico;San Miguel
CLI04866;32;3;796.68;4;4;4;444;3;En Riesgo;23;7122.71;Platino;Comas
CLI04869;376;3;589.21;2;4;3;243;2;Perdidos;33;4172.34;Premium;San Borja
CLI04870;23;2;1089.88;5;3;4;534;3;En Riesgo;40;7012.55;Premium;San Miguel
CLI04872;179;12;3501.58;3;5;5;355;1;Campeones;64;9630.72;Premium;San Miguel
CLI04873;115;7;2299.35;4;5;5;455;0;Leales;32;5943.07;Premium;Comas
CLI04875;153;4;1401.07;3;4;5;345;0;Leales;28;5555.63;Regular;Magdalena
CLI04876;383;3;330.72;2;4;2;242;2;Perdidos;19;2666.81;Basico;Magdalena
CLI04878;601;1;112.76;1;2;1;121;2;Perdidos;34;5153.0;Regular;Miraflores
CLI04879;629;1;237.73;1;2;1;121;2;Perdidos;18;2078.03;Basico;Santiago de Surco
CLI04880;2;5;1242.52;5;5;4;554;0;Leales;40;7601.26;Regular;San Borja
CLI04882;9;3;599.33;5;4;3;543;3;En Riesgo;58;4489.61;Regular;Santiago de Surco
CLI04884;374;1;190.78;2;2;1;221;2;Perdidos;62;5900.5;Regular;Santiago de Surco
CLI04886;3;5;1465.04;5;5;5;555;0;Leales;23;11008.08;Premium;San Juan de Lurigancho
CLI04887;14;5;1270.54;5;5;4;554;0;Leales;51;8969.26;Premium;Los Olivos
CLI04888;28;3;1123.13;4;4;4;444;3;En Riesgo;51;10819.89;Premium;Los Olivos
CLI04889;34;3;721.54;4;4;3;443;3;En Riesgo;20;7723.09;Premium;San Miguel
CLI04890;374;1;299.82;2;2;2;222;2;Perdidos;19;6891.71;Platino;San Juan de Lurigancho
CLI04891;371;2;607.5;2;3;3;233;2;Perdidos;29;2562.65;Basico;Los Olivos
CLI04892;330;1;90.77;2;2;1;221;2;Perdidos;61;3591.3;Regular;San Borja
CLI04894;221;5;1168.94;2;5;4;254;0;Leales;31;1422.99;Basico;San Juan de Lurigancho
CLI04897;535;1;458.87;1;2;2;122;2;Perdidos;42;10741.94;Regular;Miraflores
CLI04898;43;5;1015.86;4;5;4;454;0;Leales;19;8182.54;Premium;Miraflores
CLI04899;415;3;648.26;1;4;3;143;2;Perdidos;29;2685.75;Basico;Los Olivos
CLI04900;187;6;2080.63;3;5;5;355;0;Leales;53;4366.7;Regular;San Juan de Lurigancho
CLI04901;702;1;121.35;1;2;1;121;2;Perdidos;31;1956.46;Basico;San Miguel
CLI04902;480;2;638.22;1;3;3;133;2;Perdidos;69;7951.12;Regular;Ate
CLI04903;101;5;1194.02;4;5;4;454;0;Leales;55;3782.16;Platino;Los Olivos
CLI04904;223;3;334.18;2;4;2;242;3;En Riesgo;51;5141.87;Regular;Los Olivos
CLI04905;323;2;481.54;2;3;3;233;2;Perdidos;55;8401.71;Regular;Miraflores
CLI04907;5;3;797.67;5;4;4;544;3;En Riesgo;51;6651.18;Platino;Magdalena
CLI04908;518;1;182.39;1;2;1;121;2;Perdidos;45;10592.83;Platino;Comas
CLI04909;16;9;1815.56;5;5;5;555;0;Leales;38;8953.74;Premium;Comas
CLI04911;12;6;1468.04;5;5;5;555;0;Leales;48;7414.74;Platino;San Juan de Lurigancho
CLI04912;388;5;735.48;1;5;3;153;2;Perdidos;51;1610.67;Basico;Santiago de Surco
CLI04913;169;3;238.19;3;4;1;341;3;En Riesgo;28;9257.99;Platino;San Borja
CLI04915;454;1;144.05;1;2;1;121;2;Perdidos;29;1997.77;Basico;Magdalena
CLI04916;256;1;92.43;2;2;1;221;3;En Riesgo;33;6313.9;Platino;San Borja
CLI04917;245;2;305.99;2;3;2;232;3;En Riesgo;38;1594.77;Basico;Santiago de Surco
CLI04919;312;5;1250.22;2;5;4;254;0;Leales;63;1380.29;Basico;Comas
CLI04920;250;3;984.36;2;4;4;244;3;En Riesgo;60;8689.31;Regular;Miraflores
CLI04921;170;18;4026.28;3;5;5;355;1;Campeones;19;1859.75;Basico;Ate
CLI04922;315;1;43.45;2;2;1;221;2;Perdidos;37;10531.97;Premium;Comas
CLI04923;139;2;593.12;3;3;3;333;3;En Riesgo;39;2278.97;Basico;Los Olivos
CLI04925;15;2;688.57;5;3;3;533;3;En Riesgo;71;11459.56;Platino;San Juan de Lurigancho
CLI04926;400;1;21.71;1;2;1;121;2;Perdidos;40;6802.5;Regular;Los Olivos
CLI04928;213;4;920.29;2;4;4;244;3;En Riesgo;24;7237.81;Premium;Santiago de Surco
CLI04929;440;1;204.4;1;2;1;121;2;Perdidos;48;1561.93;Basico;Magdalena
CLI04930;390;1;444.48;1;2;2;122;2;Perdidos;64;9878.16;Platino;San Miguel
CLI04931;38;3;702.04;4;4;3;443;3;En Riesgo;67;7839.2;Platino;Santiago de Surco
CLI04932;154;1;436.78;3;2;2;322;3;En Riesgo;49;8911.26;Premium;San Borja
CLI04933;94;10;1888.73;4;5;5;455;1;Campeones;58;3259.81;Platino;Magdalena
CLI04934;13;4;952.13;5;4;4;544;0;Leales;70;6225.12;Regular;Comas
CLI04938;91;1;227.65;4;2;1;421;3;En Riesgo;58;5048.33;Regular;Magdalena
CLI04940;355;1;374.88;2;2;2;222;2;Perdidos;70;5393.93;Regular;San Borja
